path,sizeBytes,extension,topLevelArea,category,generated,regenerable,uniqueEvidence,supersededBy,possibleDuplicateGroup,recommendedAction,actionConfidence,reason
output/replays/replay_003/objective-timeline-shards/lane_axis_2_team_3_barrack_outer_b.jsonl,1518900,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_2_team_3_base_guardian_inner_a.jsonl,1827991,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_2_team_3_base_guardian_middle.jsonl,1825711,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_2_team_3_guardian_middle.jsonl,310801,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_2_team_3_patron_outer_a.jsonl,1785026,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_2_team_3_walker_inner_a.jsonl,782151,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_3_team_2_barrack_inner_a.jsonl,3592142,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_3_team_2_guardian_inner_a.jsonl,980600,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_3_team_2_walker_inner_b.jsonl,1781898,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_3_team_3_barrack_inner_a.jsonl,2586975,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_3_team_3_guardian_outer_a.jsonl,270183,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/lane_axis_3_team_3_walker_inner_b.jsonl,825920,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/neutral_spawner_ccitadel_herotestorbspawner_0_100_0.jsonl,1599991,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/neutral_spawner_ccitadel_herotestorbspawner_0_800_100.jsonl,1606831,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/neutral_spawner_ccitadel_pickupitemspawner_0_200_100.jsonl,1604551,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/neutral_spawner_ccitadel_pickupitemspawner_0_900_900.jsonl,1606831,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_100_300.jsonl,1302674,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_100_900.jsonl,1303484,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_1000_800.jsonl,1304473,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_300_100.jsonl,1299006,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_400_100.jsonl,2603549,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_400_500.jsonl,1304473,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_600_1000.jsonl,1308562,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_600_900.jsonl,1301235,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_700_900.jsonl,1302330,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_800_500.jsonl,1304473,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_900_200.jsonl,1300485,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-timeline.jsonl,9872,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/objective-validation.json,425,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/manifest.json,5199,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561198147057707.rows.jsonl,3769809,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561198150190084.rows.jsonl,3785002,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561198168889366.rows.jsonl,3780473,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561198217889796.rows.jsonl,3776170,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561198277999856.rows.jsonl,3777683,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561198278394291.rows.jsonl,3782722,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561198881608772.rows.jsonl,3778851,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561198969534832.rows.jsonl,3792832,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561199011179930.rows.jsonl,3783823,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561199212278850.rows.jsonl,3787242,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561199245906909.rows.jsonl,3782511,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/player_76561199279672742.rows.jsonl,3774193,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/one-second-spatial/quality.json,10527,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/pre-geometry-pipeline.json,75812,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/respawn-events.json,240236,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_003/spatial-data-quality.json,15995,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/.gitkeep,0,,output,duplicate,false,false,false,,exact_002,investigate,medium,Exact content duplicate detected; removal requires approval and provenance check.
output/replays/replay_004/canonical-death-events.json,257616,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561198083906683.jsonl,1801887,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561198094292236.jsonl,1829253,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561198099604439.jsonl,1826568,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561198168889366.jsonl,1811349,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561198169321178.jsonl,1827422,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561198277999856.jsonl,1814529,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561198843844950.jsonl,1806867,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561198860059002.jsonl,1808473,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561199097471570.jsonl,1815374,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561199194028132.jsonl,1806585,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561199212278850.jsonl,1809669,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline-player_76561199865254887.jsonl,1821280,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-counter-timeline.json,2871,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-delta-summary.json,3909,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-field-audit.json,9869,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/damage-healing-validation.json,1313,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/death-event-source-audit.json,5234,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/death-event-validation.json,888,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/frozen-occupancy-candidate-results.json,59302,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/full-spatial-timeline.json,1377,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/full-spatial-timeline.rows.jsonl,6935427,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/geometry-structural-inventory.json,5341788,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/lane-axis-distance-mapping.json,77314,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/match-state-quality.json,699,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/match-state-timeline-shards/chunk_001.jsonl,3352198,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/match-state-timeline-shards/chunk_002.jsonl,3551671,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/match-state-timeline-shards/chunk_003.jsonl,3827239,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/match-state-timeline-shards/chunk_004.jsonl,3754723,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/match-state-timeline-shards/chunk_005.jsonl,3602827,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/match-state-timeline-shards/chunk_006.jsonl,3443571,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/match-state-timeline-shards/chunk_007.jsonl,2301637,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/match-state-timeline.jsonl,1083,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-entity-inventory.json,117675,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-lifecycle-events.json,3118403,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/central_midboss.jsonl,1331770,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_2_barrack_inner_a.jsonl,1263749,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_2_barrack_outer_b.jsonl,1256993,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_2_base_guardian_inner_b.jsonl,1629694,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_2_base_guardian_outer_b.jsonl,1611577,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_2_guardian_inner_a.jsonl,233815,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_2_patron_outer_a.jsonl,1573032,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_2_walker_inner_b.jsonl,940927,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_3_barrack_inner_a.jsonl,1585408,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_3_barrack_middle.jsonl,1583395,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_3_base_guardian_inner_b.jsonl,1611577,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_3_base_guardian_middle.jsonl,1611577,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_3_guardian_outer_b.jsonl,596211,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_1_team_3_walker_middle.jsonl,992338,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_2_barrack_middle.jsonl,2959766,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_2_base_guardian_inner_a.jsonl,1609564,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_2_base_guardian_middle.jsonl,1635733,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_2_guardian_outer_b.jsonl,428246,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_2_walker_inner_b.jsonl,1455996,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_3_barrack_middle.jsonl,1581382,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_3_barrack_outer_b.jsonl,1584291,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_3_base_guardian_inner_a.jsonl,1611577,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_3_base_guardian_middle.jsonl,1609564,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_3_guardian_middle.jsonl,491776,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_3_patron_outer_a.jsonl,1575343,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_2_team_3_walker_inner_a.jsonl,1395571,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_3_team_2_barrack_inner_a.jsonl,2546321,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_3_team_2_guardian_inner_a.jsonl,716171,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_3_team_2_walker_inner_b.jsonl,1018073,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_3_team_3_barrack_inner_a.jsonl,3168803,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_3_team_3_guardian_outer_a.jsonl,981556,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/lane_axis_3_team_3_walker_inner_b.jsonl,1574280,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/neutral_spawner_ccitadel_herotestorbspawner_0_100_0.jsonl,1412290,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/neutral_spawner_ccitadel_herotestorbspawner_0_800_100.jsonl,1418329,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/neutral_spawner_ccitadel_pickupitemspawner_0_200_100.jsonl,1416316,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/neutral_spawner_ccitadel_pickupitemspawner_0_900_900.jsonl,1418329,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_100_300.jsonl,1110789,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_100_900.jsonl,1106641,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_1000_800.jsonl,1112163,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_300_100.jsonl,1106939,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_400_100.jsonl,2212248,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_400_500.jsonl,1109251,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_600_1000.jsonl,1110975,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_600_900.jsonl,1105031,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_700_900.jsonl,1108779,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_800_500.jsonl,1112181,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_900_200.jsonl,1107931,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-timeline.jsonl,9874,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/objective-validation.json,425,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/one-second-spatial/manifest.json,5192,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/one-second-spatial/player_76561198083906683.rows.jsonl,3337715,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/one-second-spatial/player_76561198094292236.rows.jsonl,3343609,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/one-second-spatial/player_76561198099604439.rows.jsonl,3348422,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/one-second-spatial/player_76561198168889366.rows.jsonl,3340686,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/one-second-spatial/player_76561198169321178.rows.jsonl,3347380,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/one-second-spatial/player_76561198277999856.rows.jsonl,3349300,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_004/one-second-spatial/player_76561198843844950.rows.jsonl,3338837,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
